Date,Region,New_HIV_Cases,HIV_Rate,New_AIDS_Cases,AIDS_Rate,AIDS_Deaths,Death_Rate,Sexual_Transmission,Heterosexual,Homosexual,Parenteral_Transmission,Other_Transmission,Children_HIV+
2017-07,Сумська,6.0,0.5,7.0,0.6,2.0,0.2,,,,,,
2017-07,Тернопільська,5.0,0.5,1.0,0.1,0.0,0.0,,,,,,
2017-07,Харківська,60.0,2.2,46.0,1.7,5.0,0.2,,,,,,
2017-07,Херсонська,53.0,5.0,19.0,1.8,5.0,0.5,,,,,,
2017-07,Хмельницька,24.0,1.9,25.0,1.9,9.0,0.7,,,,,,
2017-07,Черкаська,45.0,3.7,24.0,2.0,11.0,0.9,,,,,,
2017-07,Чернівецька,13.0,1.4,3.0,0.3,2.0,0.2,,,,,,
2017-07,Чернігівська,46.0,4.5,19.0,1.8,2.0,0.2,,,,,,
2017-07,Київ,157.0,5.4,32.0,1.1,10.0,0.3,,,,,,
2017-08,Україна,1342.0,3.2,660.0,1.6,224.0,0.5,858.0,822.0,36.0,292.0,2.0,190.0
2017-08,Вінницька,18.0,1.1,8.0,0.5,1.0,0.1,,,,,,
2017-08,Волинська,19.0,1.8,5.0,0.5,5.0,0.5,,,,,,
2017-08,Дніпропетровська,365.0,11.3,203.0,6.3,92.0,2.8,,,,,,
2017-08,Донецька,96.0,2.3,74.0,1.7,30.0,0.7,,,,,,
2017-08,Житомирська,28.0,2.3,10.0,0.8,9.0,0.7,,,,,,
2017-08,Закарпатська,4.0,0.3,0.0,0.0,0.0,0.0,,,,,,
2017-08,Запорізька,45.0,2.6,22.0,1.3,8.0,0.5,,,,,,
2017-08,Івано-Франківська,12.0,0.9,4.0,0.3,2.0,0.1,,,,,,
2017-08,Київська,65.0,3.7,25.0,1.4,1.0,0.1,,,,,,
2017-08,Кіровоградська,47.0,4.9,21.0,2.2,5.0,0.5,,,,,,
2017-08,Луганська,20.0,0.9,9.0,0.4,5.0,0.2,,,,,,
2017-08,Львівська,20.0,0.8,8.0,0.3,3.0,0.1,,,,,,
2017-08,Миколаївська,69.0,6.0,16.0,1.4,6.0,0.5,,,,,,
2017-08,Одеська,159.0,6.7,98.0,4.1,17.0,0.7,,,,,,
2017-08,Полтавська,20.0,1.4,16.0,1.1,4.0,0.3,,,,,,
2017-08,Рівненська,10.0,0.9,7.0,0.6,1.0,0.1,,,,,,
2017-08,Сумська,24.0,2.2,4.0,0.4,0.0,0.0,,,,,,
2017-08,Тернопільська,6.0,0.6,0.0,0.0,0.0,0.0,,,,,,
2017-08,Харківська,75.0,2.8,38.0,1.4,2.0,0.1,,,,,,
2017-08,Херсонська,34.0,3.2,18.0,1.7,2.0,0.2,,,,,,
2017-08,Хмельницька,14.0,1.1,6.0,0.5,2.0,0.2,,,,,,
2017-08,Черкаська,35.0,2.8,18.0,1.5,9.0,0.7,,,,,,
2017-08,Чернівецька,5.0,0.6,2.0,0.2,2.0,0.2,,,,,,
2017-08,Чернігівська,14.0,1.4,5.0,0.5,3.0,0.3,,,,,,
2017-08,Київ,138.0,4.7,43.0,1.5,15.0,0.5,,,,,,
2017-09,Україна,1462.0,3.4,665.0,1.6,282.0,0.7,910.0,870.0,40.0,307.0,2.0,243.0
2017-09,Вінницька,24.0,1.5,6.0,0.4,1.0,0.1,,,,,,
2017-09,Волинська,14.0,1.3,9.0,0.9,4.0,0.4,,,,,,
2017-09,Дніпропетровська,306.0,9.5,191.0,5.9,82.0,2.5,,,,,,
2017-09,Донецька,116.0,2.7,74.0,1.7,22.0,0.5,,,,,,
2017-09,Житомирська,38.0,3.1,20.0,1.6,10.0,0.8,,,,,,
2017-09,Закарпатська,11.0,0.9,4.0,0.3,2.0,0.2,,,,,,
2017-09,Запорізька,53.0,3.1,28.0,1.6,14.0,0.8,,,,,,
2017-09,Івано-Франківська,12.0,0.9,6.0,0.4,0.0,0.0,,,,,,
2017-09,Київська,110.0,6.3,34.0,2.0,4.0,0.2,,,,,,
2017-09,Кіровоградська,34.0,3.5,10.0,1.0,4.0,0.4,,,,,,
2017-09,Луганська,29.0,1.3,14.0,0.6,1.0,0.0,,,,,,
2017-09,Львівська,41.0,1.6,17.0,0.7,7.0,0.3,,,,,,
2017-09,Миколаївська,62.0,5.4,19.0,1.7,9.0,0.8,,,,,,
2017-09,Одеська,200.0,8.4,104.0,4.4,50.0,2.1,,,,,,
2017-09,Полтавська,22.0,1.5,12.0,0.8,10.0,0.7,,,,,,
2017-09,Рівненська,12.0,1.0,4.0,0.3,3.0,0.3,,,,,,
2017-09,Сумська,16.0,1.5,2.0,0.2,3.0,0.3,,,,,,
2017-09,Тернопільська,3.0,0.3,0.0,0.0,0.0,0.0,,,,,,
2017-09,Харківська,50.0,1.9,21.0,0.8,6.0,0.2,,,,,,
2017-09,Херсонська,52.0,4.9,20.0,1.9,6.0,0.6,,,,,,
2017-09,Хмельницька,19.0,1.5,7.0,0.5,3.0,0.2,,,,,,
2017-09,Черкаська,55.0,4.5,8.0,0.7,2.0,0.2,,,,,,
2017-09,Чернівецька,10.0,1.1,3.0,0.3,1.0,0.1,,,,,,
2017-09,Чернігівська,47.0,4.6,18.0,1.7,11.0,1.1,,,,,,
2017-09,Київ,126.0,4.3,34.0,1.2,27.0,0.9,,,,,,
2017-10,Україна,1411.0,3.3,669.0,1.6,263.0,0.6,928.0,890.0,38.0,292.0,1.0,190.0
2017-10,Вінницька,21.0,1.3,19.0,1.2,5.0,0.3,,,,,,
2017-10,Волинська,25.0,2.4,8.0,0.8,3.0,0.3,,,,,,
2017-10,Дніпропетровська,229.0,7.1,118.0,3.6,45.0,1.4,,,,,,
2017-10,Донецька,168.0,4.0,80.0,1.9,33.0,0.8,,,,,,
2017-10,Житомирська,33.0,2.7,17.0,1.4,10.0,0.8,,,,,,
2017-10,Закарпатська,18.0,1.4,6.0,0.5,0.0,0.0,,,,,,
2017-10,Запорізька,41.0,2.4,21.0,1.2,20.0,1.2,,,,,,
2017-10,Івано-Франківська,12.0,0.9,6.0,0.4,2.0,0.1,,,,,,
2017-10,Київська,88.0,5.1,21.0,1.2,13.0,0.7,,,,,,
2017-10,Кіровоградська,61.0,6.3,28.0,2.9,14.0,1.5,,,,,,
2017-10,Луганська,15.0,0.7,8.0,0.4,4.0,0.2,,,,,,
2017-10,Львівська,28.0,1.1,22.0,0.9,2.0,0.1,,,,,,
2017-10,Миколаївська,81.0,7.1,43.0,3.7,7.0,0.6,,,,,,
2017-10,Одеська,205.0,8.6,124.0,5.2,47.0,2.0,,,,,,
2017-10,Полтавська,28.0,2.0,12.0,0.8,8.0,0.6,,,,,,
2017-10,Рівненська,25.0,2.2,5.0,0.4,0.0,0.0,,,,,,
2017-10,Сумська,23.0,2.1,10.0,0.9,3.0,0.3,,,,,,
2017-10,Тернопільська,13.0,1.2,4.0,0.4,0.0,0.0,,,,,,
2017-10,Харківська,53.0,2.0,21.0,0.8,4.0,0.1,,,,,,
2017-10,Херсонська,36.0,3.4,17.0,1.6,3.0,0.3,,,,,,
2017-10,Хмельницька,12.0,0.9,10.0,0.8,8.0,0.6,,,,,,
2017-10,Черкаська,37.0,3.0,15.0,1.2,6.0,0.5,,,,,,
2017-10,Чернівецька,9.0,1.0,5.0,0.6,3.0,0.3,,,,,,
2017-10,Чернігівська,22.0,2.1,10.0,1.0,7.0,0.7,,,,,,
2017-10,Київ,128.0,4.4,39.0,1.3,16.0,0.5,,,,,,
2017-11,Україна,1543.0,3.6,829.0,1.9,299.0,0.7,1010.0,965.0,45.0,316.0,8.0,209.0
2017-11,Вінницька,50.0,3.2,24.0,1.5,12.0,0.8,,,,,,
2017-11,Волинська,16.0,1.5,14.0,1.3,7.0,0.7,,,,,,
2017-11,Дніпропетровська,283.0,8.7,158.0,4.9,69.0,2.1,,,,,,
2017-11,Донецька,137.0,3.2,95.0,2.2,35.0,0.8,,,,,,
2017-11,Житомирська,43.0,3.5,25.0,2.0,9.0,0.7,,,,,,
2017-11,Закарпатська,12.0,1.0,5.0,0.4,0.0,0.0,,,,,,
2017-11,Запорізька,56.0,3.2,20.0,1.2,8.0,0.5,,,,,,
2017-11,Івано-Франківська,11.0,0.8,3.0,0.2,2.0,0.1,,,,,,
2017-11,Київська,67.0,3.9,16.0,0.9,10.0,0.6,,,,,,
2017-11,Кіровоградська,34.0,3.5,17.0,1.8,6.0,0.6,,,,,,
2017-11,Луганська,9.0,0.4,3.0,0.1,2.0,0.1,,,,,,
2017-11,Львівська,46.0,1.8,17.0,0.7,7.0,0.3,,,,,,
2017-11,Миколаївська,70.0,6.1,20.0,1.7,19.0,1.7,,,,,,
2017-11,Одеська,258.0,10.8,237.0,9.9,40.0,1.7,,,,,,
2017-11,Полтавська,35.0,2.5,18.0,1.3,8.0,0.6,,,,,,
2017-11,Рівненська,19.0,1.6,15.0,1.3,6.0,0.5,,,,,,
2017-11,Сумська,14.0,1.3,0.0,0.0,1.0,0.1,,,,,,
2017-11,Тернопільська,13.0,1.2,0.0,0.0,1.0,0.1,,,,,,
2017-11,Харківська,42.0,1.6,13.0,0.5,1.0,0.0,,,,,,
2017-11,Херсонська,61.0,5.8,33.0,3.1,7.0,0.7,,,,,,
2017-11,Хмельницька,31.0,2.4,16.0,1.2,3.0,0.2,,,,,,
2017-11,Черкаська,38.0,3.1,19.0,1.5,8.0,0.7,,,,,,
2017-11,Чернівецька,6.0,0.7,2.0,0.2,3.0,0.3,,,,,,
2017-11,Чернігівська,48.0,4.7,17.0,1.7,9.0,0.9,,,,,,
2017-11,Київ,144.0,4.9,42.0,1.4,26.0,0.9,,,,,,
2017-12,Україна,1983.0,4.6,1011.0,2.3,503.0,1.2,1205.0,1150.0,55.0,533.0,1.0,244.0
2017-12,Вінницька,52.0,3.3,17.0,1.1,12.0,0.8,,,,,,
2017-12,Волинська,20.0,1.9,20.0,1.9,7.0,0.7,,,,,,
2017-12,Дніпропетровська,322.0,9.9,202.0,6.3,113.0,3.4,,,,,,
2017-12,Донецька,127.0,3.0,70.0,1.6,37.0,0.8,,,,,,
2017-12,Житомирська,44.0,3.6,19.0,1.5,14.0,1.1,,,,,,
2017-12,Закарпатська,10.0,0.8,1.0,0.1,1.0,0.1,,,,,,
2017-12,Запорізька,63.0,3.6,33.0,2.0,16.0,1.0,,,,,,
2017-12,Івано-Франківська,9.0,0.7,5.0,0.3,2.0,0.1,,,,,,
2017-12,Київська,93.0,5.4,34.0,1.9,7.0,0.4,,,,,,
2017-12,Кіровоградська,54.0,5.6,15.0,1.6,9.0,0.9,,,,,,
2017-12,Луганська,22.0,1.0,5.0,0.2,2.0,0.1,,,,,,
2017-12,Львівська,55.0,2.2,22.0,0.9,17.0,0.7,,,,,,
2017-12,Миколаївська,83.0,7.2,39.0,3.3,22.0,2.0,,,,,,
2017-12,Одеська,474.0,19.9,285.0,11.9,137.0,5.8,,,,,,
2017-12,Полтавська,30.0,2.1,26.0,1.9,3.0,0.2,,,,,,
2017-12,Рівненська,22.0,1.9,11.0,1.0,5.0,0.4,,,,,,
2017-12,Сумська,38.0,3.5,13.0,1.2,5.0,0.5,,,,,,
2017-12,Тернопільська,18.0,1.7,9.0,0.8,4.0,0.4,,,,,,
2017-12,Харківська,61.0,2.3,22.0,0.8,16.0,0.0,,,,,,
2017-12,Херсонська,85.0,8.1,40.0,3.8,18.0,1.8,,,,,,
2017-12,Хмельницька,27.0,2.1,13.0,1.0,1.0,0.1,,,,,,
2017-12,Черкаська,38.0,3.1,13.0,1.0,9.0,0.8,,,,,,
2017-12,Чернівецька,12.0,1.4,5.0,0.5,5.0,0.5,,,,,,
2017-12,Чернігівська,82.0,8.0,49.0,4.9,17.0,1.7,,,,,,
2017-12,Київ,142.0,4.8,43.0,1.4,24.0,0.8,,,,,,
2018-01,Україна,1351.0,3.2,784.0,1.8,197.0,0.5,869.0,831.0,38.0,270.0,3.0,209.0
2018-01,Вінницька,22.0,1.4,12.0,0.8,2.0,0.1,,,,,,
2018-01,Волинська,17.0,1.6,8.0,0.8,2.0,0.2,,,,,,
2018-01,Дніпропетровська,245.0,7.6,116.0,3.6,60.0,1.9,,,,,,
2018-01,Донецька,122.0,2.9,87.0,2.1,24.0,0.6,,,,,,
2018-01,Житомирська,32.0,2.6,10.0,0.8,3.0,0.2,,,,,,
2018-01,Закарпатська,17.0,1.4,10.0,0.8,0.0,0.0,,,,,,
2018-01,Запорізька,59.0,3.4,26.0,1.5,5.0,0.3,,,,,,
2018-01,Івано-Франківська,18.0,1.3,6.0,0.4,1.0,0.1,,,,,,
2018-01,Київська,89.0,5.2,45.0,2.6,8.0,0.5,,,,,,
2018-01,Кіровоградська,50.0,5.2,18.0,1.9,12.0,1.2,,,,,,
2018-01,Луганська,14.0,0.6,8.0,0.4,2.0,0.1,,,,,,
2018-01,Львівська,33.0,1.3,20.0,0.8,7.0,0.3,,,,,,
2018-01,Миколаївська,86.0,7.5,49.0,4.2,4.0,0.3,,,,,,
2018-01,Одеська,171.0,7.2,211.0,8.9,17.0,0.7,,,,,,
2018-01,Полтавська,32.0,2.2,10.0,0.7,6.0,0.4,,,,,,
2018-01,Рівненська,18.0,1.6,11.0,0.9,2.0,0.2,,,,,,
2018-01,Сумська,11.0,1.0,7.0,0.6,1.0,0.1,,,,,,
2018-01,Тернопільська,2.0,0.2,1.0,0.1,0.0,0.0,,,,,,
2018-01,Харківська,56.0,2.1,26.0,1.0,3.0,0.1,,,,,,
2018-01,Херсонська,28.0,2.6,9.0,0.9,1.0,0.1,,,,,,
2018-01,Хмельницька,16.0,1.2,13.0,1.0,4.0,0.3,,,,,,
2018-01,Черкаська,29.0,2.4,15.0,1.2,10.0,0.8,,,,,,
2018-01,Чернівецька,6.0,0.7,3.0,0.3,2.0,0.2,,,,,,
2018-01,Чернігівська,25.0,2.4,15.0,1.5,6.0,0.6,,,,,,
2018-01,Київ,153.0,5.3,48.0,1.7,15.0,0.5,,,,,,
2018-02,Україна,1503.0,3.5,733.0,1.7,290.0,0.7,988.0,962.0,26.0,335.0,3.0,177.0
2018-02,Вінницька,36.0,2.3,19.0,1.2,6.0,0.4,,,,,,
2018-02,Волинська,27.0,2.6,17.0,1.6,9.0,0.9,,,,,,
2018-02,Дніпропетровська,273.0,8.4,144.0,4.4,82.0,2.5,,,,,,
2018-02,Донецька,127.0,3.0,84.0,2.0,19.0,0.4,,,,,,
2018-02,Житомирська,55.0,4.4,27.0,2.2,6.0,0.5,,,,,,
2018-02,Закарпатська,14.0,1.1,9.0,0.7,2.0,0.2,,,,,,
2018-02,Запорізька,58.0,3.3,34.0,1.9,15.0,0.9,,,,,,
2018-02,Івано-Франківська,18.0,1.3,5.0,0.4,3.0,0.2,,,,,,
2018-02,Київська,101.0,5.8,32.0,1.9,17.0,1.0,,,,,,
2018-02,Кіровоградська,44.0,4.6,16.0,1.7,9.0,0.9,,,,,,
2018-02,Луганська,13.0,0.6,8.0,0.4,3.0,0.1,,,,,,
2018-02,Львівська,44.0,1.7,23.0,0.9,14.0,0.6,,,,,,
2018-02,Миколаївська,85.0,7.4,22.0,1.9,16.0,1.4,,,,,,
2018-02,Одеська,142.0,6.0,117.0,4.9,24.0,1.0,,,,,,
2018-02,Полтавська,37.0,2.6,18.0,1.3,11.0,0.8,,,,,,
2018-02,Рівненська,35.0,3.0,12.0,1.0,1.0,0.1,,,,,,
2018-02,Сумська,24.0,2.2,8.0,0.7,4.0,0.4,,,,,,
2018-02,Тернопільська,3.0,0.3,4.0,0.4,0.0,0.0,,,,,,
2018-02,Харківська,52.0,1.9,19.0,0.7,3.0,0.1,,,,,,
2018-02,Херсонська,39.0,3.7,24.0,2.3,8.0,0.8,,,,,,
2018-02,Хмельницька,31.0,2.4,16.0,1.2,6.0,0.5,,,,,,
2018-02,Черкаська,26.0,2.1,14.0,1.1,3.0,0.2,,,,,,
2018-02,Чернівецька,5.0,0.6,3.0,0.3,0.0,0.0,,,,,,
2018-02,Чернігівська,39.0,3.8,11.0,1.1,6.0,0.6,,,,,,
2018-02,Київ,175.0,6.1,47.0,1.6,23.0,0.8,,,,,,
2018-03,Україна,1504.0,3.5,721.0,1.7,280.0,0.7,1022.0,979.0,43.0,271.0,2.0,209.0
2018-03,Вінницька,34.0,2.1,14.0,0.9,9.0,0.6,,,,,,
2018-03,Волинська,22.0,2.1,11.0,1.1,2.0,0.2,,,,,,
2018-03,Дніпропетровська,254.0,7.8,139.0,4.3,62.0,1.9,,,,,,
2018-03,Донецька,120.0,2.8,88.0,2.1,31.0,0.7,,,,,,
2018-03,Житомирська,50.0,4.0,26.0,2.1,9.0,0.7,,,,,,
2018-03,Закарпатська,9.0,0.7,4.0,0.3,0.0,0.0,,,,,,
2018-03,Запорізька,67.0,3.8,24.0,1.4,16.0,0.9,,,,,,
2018-03,Івано-Франківська,21.0,1.5,9.0,0.7,2.0,0.1,,,,,,
2018-03,Київська,62.0,3.6,26.0,1.5,6.0,0.3,,,,,,
2018-03,Кіровоградська,44.0,4.6,15.0,1.6,11.0,1.1,,,,,,
2018-03,Луганська,24.0,1.1,12.0,0.5,3.0,0.1,,,,,,
2018-03,Львівська,33.0,1.3,10.0,0.4,5.0,0.2,,,,,,
2018-03,Миколаївська,47.0,4.1,21.0,1.8,8.0,0.7,,,,,,
2018-03,Одеська,264.0,11.1,164.0,6.9,29.0,1.2,,,,,,
2018-03,Полтавська,29.0,2.0,11.0,0.8,9.0,0.6,,,,,,
2018-03,Рівненська,19.0,1.6,6.0,0.5,2.0,0.2,,,,,,
2018-03,Сумська,25.0,2.3,10.0,0.9,4.0,0.4,,,,,,
2018-03,Тернопільська,10.0,0.9,3.0,0.3,1.0,0.1,,,,,,
2018-03,Харківська,51.0,1.9,16.0,0.6,16.0,0.6,,,,,,
2018-03,Херсонська,52.0,4.9,23.0,2.2,8.0,0.8,,,,,,
2018-03,Хмельницька,27.0,2.1,18.0,1.4,3.0,0.2,,,,,,
2018-03,Черкаська,53.0,4.3,20.0,1.6,9.0,0.7,,,,,,
2018-03,Чернівецька,11.0,1.2,6.0,0.7,4.0,0.4,,,,,,
2018-03,Чернігівська,29.0,2.8,11.0,1.1,8.0,0.8,,,,,,
2018-03,Київ,147.0,5.1,34.0,1.2,23.0,0.8,,,,,,
2018-04,Україна,1406.0,3.3,723.0,1.7,249.0,0.6,950.0,918.0,32.0,270.0,1.0,185.0
2018-04,Вінницька,13.0,0.8,9.0,0.6,6.0,0.4,,,,,,
2018-04,Волинська,16.0,1.5,10.0,1.0,4.0,0.4,,,,,,
2018-04,Дніпропетровська,277.0,8.6,138.0,4.3,66.0,2.0,,,,,,
2018-04,Донецька,138.0,3.3,98.0,2.3,20.0,0.5,,,,,,
2018-04,Житомирська,33.0,2.7,14.0,1.1,8.0,0.6,,,,,,
2018-04,Закарпатська,5.0,0.4,3.0,0.2,0.0,0.0,,,,,,
2018-04,Запорізька,49.0,2.8,19.0,1.1,7.0,0.4,,,,,,
2018-04,Івано-Франківська,11.0,0.8,4.0,0.3,3.0,0.2,,,,,,
2018-04,Київська,59.0,3.4,18.0,1.0,15.0,0.9,,,,,,
2018-04,Кіровоградська,24.0,2.5,7.0,0.7,6.0,0.6,,,,,,
2018-04,Луганська,19.0,0.9,12.0,0.5,6.0,0.3,,,,,,
2018-04,Львівська,33.0,1.3,17.0,0.7,11.0,0.4,,,,,,
2018-04,Миколаївська,73.0,6.3,42.0,3.6,14.0,1.2,,,,,,
2018-04,Одеська,210.0,8.8,137.0,5.8,33.0,1.4,,,,,,
2018-04,Полтавська,35.0,2.5,18.0,1.3,5.0,0.3,,,,,,
2018-04,Рівненська,27.0,2.3,7.0,0.6,3.0,0.3,,,,,,
2018-04,Сумська,21.0,1.9,17.0,1.5,2.0,0.2,,,,,,
2018-04,Тернопільська,9.0,0.8,4.0,0.4,5.0,0.5,,,,,,
2018-04,Харківська,53.0,2.0,21.0,0.8,3.0,0.1,,,,,,
2018-04,Херсонська,33.0,3.1,26.0,2.5,2.0,0.2,,,,,,
2018-04,Хмельницька,17.0,1.3,12.0,0.9,0.0,0.0,,,,,,
2018-04,Черкаська,49.0,4.0,23.0,1.9,4.0,0.3,,,,,,
2018-04,Чернівецька,8.0,0.9,4.0,0.4,0.0,0.0,,,,,,
2018-04,Чернігівська,51.0,4.9,17.0,1.6,3.0,0.3,,,,,,
2018-04,Київ,143.0,5.0,46.0,1.6,23.0,0.8,,,,,,
2018-05,Україна,1461.0,3.4,691.0,1.6,277.0,0.6,931.0,877.0,54.0,346.0,0.0,184.0
2018-05,Вінницька,31.0,2.0,15.0,0.9,4.0,0.3,,,,,,
2018-05,Волинська,24.0,2.3,11.0,1.1,5.0,0.5,,,,,,
2018-05,Дніпропетровська,300.0,9.3,140.0,4.3,67.0,2.1,,,,,,
2018-05,Донецька,135.0,3.2,89.0,2.1,31.0,0.7,,,,,,
2018-05,Житомирська,37.0,3.0,16.0,1.3,7.0,0.6,,,,,,
2018-05,Закарпатська,18.0,1.4,8.0,0.6,2.0,0.2,,,,,,
2018-05,Запорізька,79.0,4.5,24.0,1.4,11.0,0.6,,,,,,
2018-05,Івано-Франківська,22.0,1.6,2.0,0.1,0.0,0.0,,,,,,
2018-05,Київська,75.0,4.3,32.0,1.9,15.0,0.9,,,,,,
2018-05,Кіровоградська,44.0,4.6,22.0,2.3,15.0,1.5,,,,,,
2018-05,Луганська,19.0,0.9,9.0,0.4,5.0,0.2,,,,,,
2018-05,Львівська,33.0,1.3,23.0,0.9,4.0,0.2,,,,,,
2018-05,Миколаївська,52.0,4.5,30.0,2.6,9.0,0.8,,,,,,
2018-05,Одеська,137.0,5.8,111.0,4.7,53.0,2.2,,,,,,
2018-05,Полтавська,33.0,2.3,13.0,0.9,5.0,0.3,,,,,,
2018-05,Рівненська,22.0,1.9,9.0,0.8,4.0,0.3,,,,,,
2018-05,Сумська,16.0,1.4,10.0,0.9,1.0,0.1,,,,,,
2018-05,Тернопільська,9.0,0.8,4.0,0.4,0.0,0.0,,,,,,
2018-05,Харківська,56.0,2.1,25.0,0.9,3.0,0.1,,,,,,
2018-05,Херсонська,37.0,3.5,19.0,1.8,4.0,0.4,,,,,,
2018-05,Хмельницька,20.0,1.6,11.0,0.9,2.0,0.2,,,,,,
2018-05,Черкаська,47.0,3.8,14.0,1.1,4.0,0.3,,,,,,
2018-05,Чернівецька,14.0,1.5,5.0,0.6,2.0,0.2,,,,,,
2018-05,Чернігівська,38.0,3.7,14.0,1.4,8.0,0.8,,,,,,
2018-05,Київ,163.0,5.7,35.0,1.2,16.0,0.5,,,,,,
2018-06,Україна,1591.0,3.7,785.0,1.8,278.0,0.7,1036.0,991.0,45.0,363.0,4.0,189.0
2018-06,Вінницька,34.0,2.1,21.0,1.3,3.0,0.2,,,,,,
2018-06,Волинська,24.0,2.3,11.0,1.1,8.0,0.8,,,,,,
2018-06,Дніпропетровська,348.0,10.7,180.0,5.6,77.0,2.4,,,,,,
2018-06,Донецька,148.0,3.5,85.0,2.0,27.0,0.6,,,,,,
2018-06,Житомирська,24.0,1.9,11.0,0.9,6.0,0.5,,,,,,
2018-06,Закарпатська,4.0,0.3,3.0,0.2,0.0,0.0,,,,,,
2018-06,Запорізька,42.0,2.4,19.0,1.1,9.0,0.5,,,,,,
2018-06,Івано-Франківська,11.0,0.8,4.0,0.3,7.0,0.5,,,,,,
2018-06,Київська,94.0,5.4,25.0,1.4,6.0,0.3,,,,,,
2018-06,Кіровоградська,28.0,2.9,11.0,1.1,12.0,1.2,,,,,,
2018-06,Луганська,23.0,1.0,11.0,0.5,8.0,0.4,,,,,,
2018-06,Львівська,59.0,2.3,35.0,1.4,6.0,0.2,,,,,,
2018-06,Миколаївська,74.0,6.4,27.0,2.3,16.0,1.4,,,,,,
2018-06,Одеська,227.0,9.5,140.0,5.9,28.0,1.2,,,,,,
2018-06,Полтавська,41.0,2.9,20.0,1.4,6.0,0.4,,,,,,
2018-06,Рівненська,19.0,1.6,8.0,0.7,0.0,0.0,,,,,,
2018-06,Сумська,11.0,1.0,7.0,0.6,1.0,0.1,,,,,,
2018-06,Тернопільська,6.0,0.6,1.0,0.1,0.0,0.0,,,,,,
2018-06,Харківська,48.0,1.8,25.0,0.9,13.0,0.5,,,,,,
2018-06,Херсонська,53.0,5.0,20.0,1.9,5.0,0.5,,,,,,
2018-06,Хмельницька,23.0,1.8,18.0,1.4,5.0,0.4,,,,,,
2018-06,Черкаська,60.0,4.9,32.0,2.6,10.0,0.8,,,,,,
2018-06,Чернівецька,9.0,1.0,3.0,0.3,4.0,0.4,,,,,,
2018-06,Чернігівська,42.0,4.1,15.0,1.5,3.0,0.3,,,,,,
2018-06,Київ,139.0,4.8,53.0,1.8,18.0,0.6,,,,,,
2018-07,Україна,1516.0,3.6,683.0,1.6,250.0,0.6,975.0,923.0,52.0,316.0,0.0,225.0
2018-07,Вінницька,26.0,1.6,14.0,0.9,2.0,0.1,,,,,,
2018-07,Волинська,27.0,2.6,15.0,1.4,2.0,0.2,,,,,,
2018-07,Дніпропетровська,286.0,8.8,132.0,4.1,59.0,1.8,,,,,,
2018-07,Донецька,152.0,3.6,85.0,2.0,21.0,0.5,,,,,,
2018-07,Житомирська,40.0,3.2,24.0,1.9,12.0,1.0,,,,,,
2018-07,Закарпатська,15.0,1.2,5.0,0.4,0.0,0.0,,,,,,
2018-07,Запорізька,56.0,3.2,29.0,1.7,16.0,0.9,,,,,,
2018-07,Івано-Франківська,16.0,1.2,4.0,0.3,5.0,0.4,,,,,,
2018-07,Київська,69.0,4.0,25.0,1.4,19.0,1.1,,,,,,
2018-07,Кіровоградська,56.0,5.8,23.0,2.4,14.0,1.4,,,,,,
2018-07,Луганська,31.0,1.4,9.0,0.4,2.0,0.1,,,,,,
2018-07,Львівська,48.0,1.9,23.0,0.9,16.0,0.6,,,,,,
2018-07,Миколаївська,76.0,6.6,35.0,3.0,11.0,1.0,,,,,,
2018-07,Одеська,149.0,6.3,72.0,3.0,13.0,0.5,,,,,,
2018-07,Полтавська,31.0,2.2,14.0,1.0,7.0,0.5,,,,,,
2018-07,Рівненська,22.0,1.9,6.0,0.5,3.0,0.3,,,,,,
2018-07,Сумська,17.0,1.5,11.0,1.0,5.0,0.5,,,,,,
2018-07,Тернопільська,9.0,0.8,3.0,0.3,1.0,0.1,,,,,,
2018-07,Харківська,44.0,1.6,23.0,0.9,1.0,0.0,,,,,,
2018-07,Херсонська,54.0,5.1,29.0,2.7,6.0,0.6,,,,,,
2018-07,Хмельницька,31.0,2.4,17.0,1.3,4.0,0.3,,,,,,
2018-07,Черкаська,48.0,3.9,19.0,1.5,4.0,0.3,,,,,,
2018-07,Чернівецька,7.0,0.8,4.0,0.4,1.0,0.1,,,,,,
2018-07,Чернігівська,22.0,2.1,7.0,0.7,6.0,0.6,,,,,,
2018-07,Київ,184.0,6.4,55.0,1.9,20.0,0.7,,,,,,
2018-08,Україна,1483.0,3.5,690.0,1.6,235.0,0.6,983.0,938.0,45.0,270.0,3.0,227.0
2018-08,Вінницька,23.0,1.4,18.0,1.1,1.0,0.1,,,,,,
2018-08,Волинська,15.0,1.4,4.0,0.4,4.0,0.4,,,,,,
2018-08,Дніпропетровська,247.0,7.6,115.0,3.6,57.0,1.8,,,,,,
2018-08,Донецька,136.0,3.2,87.0,2.1,17.0,0.4,,,,,,
2018-08,Житомирська,36.0,2.9,15.0,1.2,6.0,0.5,,,,,,
2018-08,Закарпатська,12.0,1.0,8.0,0.6,2.0,0.2,,,,,,
2018-08,Запорізька,59.0,3.4,20.0,1.1,12.0,0.7,,,,,,
2018-08,Івано-Франківська,10.0,0.7,3.0,0.2,0.0,0.0,,,,,,
2018-08,Київська,69.0,4.0,38.0,2.2,6.0,0.3,,,,,,
2018-08,Кіровоградська,36.0,3.7,12.0,1.2,6.0,0.6,,,,,,
